transaction_id,customer_id,timestamp_seconds,hour_of_day,day_of_week,is_weekend,is_night,amount,avg_amount_30d,amount_to_avg_ratio,customer_age,customer_tenure_days,account_balance,income_band,merchant_category,merchant_id,transaction_type,card_present,device_type,num_transactions_last_1h,num_transactions_last_24h,minutes_since_last_transaction,distance_from_home_km,distance_from_last_transaction_km,is_foreign_transaction,ip_address_risk_score,failed_pin_attempts_24h,is_fraud
754,13280,11767,3,0,0,1,48.79,54.58,0.894,61,3827,803.47,5,fuel,63985,online,0,ios,2,5,363.2,27.02,1.07,0,0.556,0,0
755,10037,11779,3,0,0,1,123.31,41.95,2.939,58,2141,2059.1,5,restaurant,98118,contactless,1,web_desktop,0,0,66.1,3.56,16.58,0,0.213,0,0
756,27456,11783,3,0,0,1,27.52,10,2.752,69,2946,629.01,5,clothing,99101,chip,1,web_mobile,0,7,225.3,16.36,16.56,0,0.273,0,0
757,40174,11808,3,0,0,1,50.48,52.97,0.953,84,876,844.7,1,grocery,64669,online,0,web_desktop,2,9,2.4,43.04,26.92,0,0.058,0,0
758,31393,11815,3,0,0,1,31.77,32.31,0.983,83,1214,1262.03,4,fuel,63381,contactless,1,ios,0,2,2,33.11,11.28,0,0.096,1,0
759,29739,11819,3,0,0,1,2.64,13.52,0.195,37,2267,507.95,3,restaurant,76069,online,0,web_mobile,1,7,259.3,10.41,11.94,0,0.765,0,0
760,19722,11827,3,0,0,1,34.1,80.97,0.421,57,1480,1463.69,4,entertainment,91301,chip,1,android,0,6,170.3,5.24,25.21,0,0.167,0,0
761,34562,11829,3,0,0,1,245.52,26.66,9.209,45,2491,1271.33,4,gaming,49619,chip,1,web_mobile,0,1,20,60.33,26.56,0,0.263,0,0
762,42647,11841,3,0,0,1,16.93,24.84,0.682,30,3273,1307.64,3,gambling,96693,contactless,1,ios,1,5,337.8,20.06,5.3,0,0.177,0,0
763,3624,11842,3,0,0,1,104.22,18.95,5.5,73,2629,487.04,4,jewelry,13157,atm_withdrawal,1,ios,2,7,144.6,3.44,17.91,0,0.208,0,0
764,445,11848,3,0,0,1,9.64,11.48,0.84,62,1215,271.65,5,gambling,75285,atm_withdrawal,1,ios,0,6,358,10.95,1.73,0,0.247,0,0
765,16227,11853,3,0,0,1,35.26,28.17,1.252,66,1757,458.37,5,electronics,37694,atm_withdrawal,1,ios,0,4,7.5,0.19,8.81,0,0.224,1,0
766,18909,11879,3,0,0,1,10.78,23.47,0.459,53,607,1061.94,5,crypto_exchange,22326,contactless,1,web_desktop,0,2,297.8,16.34,0.54,0,0.222,1,0
767,35467,11907,3,0,0,1,28.01,26.49,1.057,28,3285,1427.25,1,fuel,23239,chip,1,unknown,0,3,168.3,7.61,29.05,0,0.214,0,0
768,42027,11934,3,0,0,1,28.81,22.34,1.29,35,706,1023.65,1,utilities,67763,chip,1,web_desktop,0,4,68.4,7.88,8.76,0,0.039,0,0
769,2166,11946,3,0,0,1,14.02,6.87,2.041,39,3961,94.41,5,crypto_exchange,88034,manual_entry,0,ios,0,4,366.5,9.12,17.99,0,0.348,0,0
770,34320,11953,3,0,0,1,7.56,17.93,0.422,63,951,653.06,2,utilities,85241,swipe,1,unknown,0,5,36.7,19.25,24.87,0,0.108,0,0
771,32895,11991,3,0,0,1,174.62,140.59,1.242,25,2373,6246.37,5,online_retail,64771,online,0,android,1,9,7.3,14.05,19.91,0,0.17,0,0
772,28289,12025,3,0,0,1,41.23,62.44,0.66,56,1427,2682.39,5,utilities,75589,swipe,1,unknown,0,4,198.1,2.29,13.15,0,0.079,0,0
773,4560,12029,3,0,0,1,45.6,18.01,2.532,50,165,335.37,1,entertainment,77333,swipe,1,pos_terminal,0,9,293.5,20.58,1.5,0,0.27,0,0
774,6035,12035,3,0,0,1,19.01,43.86,0.433,24,241,2131.83,2,entertainment,59999,swipe,1,pos_terminal,1,5,200.4,42.62,4.46,0,0.264,0,0
775,36252,12042,3,0,0,1,20.28,39.59,0.512,54,670,1676.37,5,travel,33724,contactless,1,pos_terminal,1,7,101.4,16.49,0.97,0,0.19,0,0
776,42773,12064,3,0,0,1,26.23,31.79,0.825,72,1264,1420.35,5,restaurant,87033,online,0,unknown,2,5,43.7,2.6,3.27,0,0.823,0,0
777,5599,12076,3,0,0,1,28.2,43.7,0.645,69,2786,571.94,2,grocery,48617,online,0,web_desktop,0,4,98.6,14.81,34.9,0,0.692,0,0
778,8079,12086,3,0,0,1,11.89,31.68,0.375,73,1631,1037.47,1,online_retail,43349,chip,1,web_mobile,0,6,280.9,5.19,22.59,0,0.147,0,0
779,7790,12109,3,0,0,1,39.37,58.95,0.668,81,1008,2754.29,3,grocery,14371,online,0,ios,1,2,55,16.84,5.81,0,0.147,0,0
780,48394,12127,3,0,0,1,42.57,36.89,1.154,37,958,1565.32,2,entertainment,82937,contactless,1,web_desktop,0,4,23.5,46.67,5.55,0,0.083,0,0
781,21316,12134,3,0,0,1,41.45,25.37,1.634,66,3090,276.98,1,gaming,38145,contactless,1,ios,0,3,62,1.68,29.39,0,0.152,0,0
782,44510,12156,3,0,0,1,52.27,142.01,0.368,81,907,1137.74,3,utilities,71973,swipe,1,unknown,0,3,217.6,24.1,5.46,0,0.062,0,0
783,45479,12176,3,0,0,1,21.18,16.07,1.318,36,2859,771.07,4,electronics,90742,online,0,web_mobile,0,6,19.5,5.47,10.82,0,0.794,0,0
784,11011,12178,3,0,0,1,39.38,13.2,2.983,42,273,148.43,2,clothing,40507,manual_entry,0,web_desktop,0,2,83.5,29.38,39.1,0,0.175,0,0
785,16920,12187,3,0,0,1,41.02,19.65,2.088,20,3981,926.52,5,travel,35769,manual_entry,0,web_mobile,0,6,68.3,2.02,19.56,0,0.633,0,0
786,6708,12211,3,0,0,1,22.27,17,1.31,31,2498,411.2,5,grocery,62817,online,0,unknown,1,4,411.7,62.54,16.19,0,0.76,0,0
787,45380,12211,3,0,0,1,45.6,36.95,1.234,18,2269,1141.26,4,gaming,44618,swipe,1,pos_terminal,1,4,712.6,11.59,18.29,0,0.138,0,0
788,20159,12224,3,0,0,1,46.06,90.86,0.507,65,1609,2464.54,3,health,45808,swipe,1,pos_terminal,0,2,340.8,40.42,40.97,0,0.028,1,0
789,39105,12259,3,0,0,1,7.95,17.27,0.46,56,3234,804.84,5,travel,51473,atm_withdrawal,1,unknown,1,8,134.2,19.56,3.23,0,0.165,0,0
790,49767,12269,3,0,0,1,39.47,36.77,1.073,73,3082,290.93,2,money_transfer,93467,manual_entry,0,unknown,1,3,598.8,32.95,7.66,0,0.86,0,0
791,36407,12271,3,0,0,1,64.35,46.93,1.371,24,2864,1080.26,1,fuel,60343,online,0,pos_terminal,0,3,404.1,28.68,8.34,0,0.659,0,0
792,11999,12294,3,0,0,1,63.18,51.94,1.216,72,3129,270.11,4,gambling,52346,atm_withdrawal,1,android,0,4,276.7,0.77,13.74,0,0.272,0,0
793,29539,12318,3,0,0,1,110.75,45.31,2.444,39,1911,1069.35,2,gaming,80409,atm_withdrawal,1,web_desktop,1,5,6.6,1.75,5.66,0,0.207,0,0
794,38108,12338,3,0,0,1,27.37,32.7,0.837,50,810,2020.7,2,travel,47938,contactless,1,unknown,2,4,11.7,29.43,19.41,0,0.267,0,1
795,17177,12341,3,0,0,1,5.33,9.01,0.592,50,3198,569.66,5,crypto_exchange,15025,contactless,1,web_desktop,2,8,782.5,6.78,2.19,0,0.058,0,0
796,27096,12356,3,0,0,1,86.04,46.95,1.833,25,2203,2078.8,5,clothing,67898,online,0,ios,0,7,125.6,22.78,8.96,0,0.325,0,0
797,48706,12360,3,0,0,1,69.82,32.89,2.123,71,3,1509.6,5,travel,99576,swipe,1,android,0,5,188.2,2.86,20.82,0,0.019,0,0
798,13987,12364,3,0,0,1,176.82,56.19,3.147,52,2110,1624.73,3,gambling,10571,swipe,1,web_mobile,0,3,318.1,12.9,35.92,0,0.186,0,0
799,43752,12380,3,0,0,1,3.76,7.75,0.485,64,1416,123.89,3,restaurant,83118,contactless,1,ios,0,3,2.6,1.48,12.2,0,0.017,0,0
800,42035,12400,3,0,0,1,20.72,20.31,1.02,75,382,474.45,5,gaming,66261,manual_entry,0,ios,0,2,471.1,0.6,14.24,0,0.796,0,0
801,11923,12425,3,0,0,1,31.87,16.8,1.897,28,674,1051.18,2,money_transfer,91205,contactless,1,ios,0,3,508.6,0.71,7.11,0,0.074,0,0
802,28849,12433,3,0,0,1,2.8,15.64,0.179,32,1099,138.76,5,online_retail,26185,chip,1,web_mobile,0,3,731.7,4.74,3.91,0,0.17,0,0
803,13633,12458,3,0,0,1,40.24,32.16,1.251,60,366,1644.06,5,utilities,58601,online,0,web_desktop,0,4,78.1,3.31,34.63,0,0.391,0,0
804,41579,12461,3,0,0,1,31.23,29.28,1.067,44,2997,1496.11,4,travel,42002,chip,1,ios,0,2,294.8,3.5,25.36,0,0.257,0,0
805,17810,12475,3,0,0,1,13.3,23.15,0.575,65,1861,1213.28,1,fuel,32619,swipe,1,unknown,0,2,68.3,2.19,3.78,0,0.272,0,0
806,1563,12495,3,0,0,1,135.4,42.26,3.204,79,31,809.32,4,fuel,27017,swipe,1,android,1,4,44.4,6.77,0.15,0,0.005,0,0
807,8727,12527,3,0,0,1,77.03,67.03,1.149,83,3752,3161.26,4,money_transfer,55978,chip,1,web_mobile,1,6,402.7,12.26,22.08,0,0.075,0,0
808,21296,12529,3,0,0,1,492.99,98.72,4.994,39,2070,941.03,3,utilities,49345,atm_withdrawal,1,web_mobile,1,6,418,27.17,21.31,0,0.164,0,1
809,42075,12536,3,0,0,1,30.88,22.36,1.381,68,3141,1114.59,5,restaurant,41854,manual_entry,0,ios,0,5,67.9,15.41,0.82,0,0.968,0,0
810,8860,12539,3,0,0,1,122.08,41.83,2.918,82,2230,1751.56,1,clothing,80237,chip,1,web_mobile,0,5,166.8,3.89,30.77,0,0.148,1,0
811,46189,12542,3,0,0,1,34.42,36.94,0.932,26,3117,1403.86,5,gaming,17040,atm_withdrawal,1,ios,0,4,26.7,3.36,29.83,0,0.246,0,0
812,4547,12562,3,0,0,1,11.8,15.72,0.751,74,780,961.17,1,travel,98834,online,0,android,2,4,231.9,16.16,2.73,0,0.112,0,0
813,40796,12566,3,0,0,1,29.01,28.89,1.004,55,321,1208.84,4,utilities,90509,chip,1,unknown,0,6,462.5,14.09,8.62,0,0.041,1,0
814,43517,12574,3,0,0,1,18.9,27.61,0.685,49,353,1451.01,4,crypto_exchange,48885,online,0,unknown,0,3,46.5,28.03,0.27,0,0.715,0,0
815,24849,12589,3,0,0,1,5.57,11.87,0.469,33,1242,289.63,5,fuel,12672,online,0,android,0,8,17.8,1.17,2.15,0,0.026,0,0
816,1185,12614,3,0,0,1,30.67,27.63,1.11,38,1793,707.3,4,restaurant,82043,online,0,unknown,0,2,433.4,2.28,0.81,0,0.454,0,0
817,17653,12625,3,0,0,1,15.08,61.75,0.244,66,2757,1298.85,2,health,19743,chip,1,unknown,0,5,215,0.54,1.67,0,0.12,0,0
818,29819,12660,3,0,0,1,12.1,19.99,0.605,61,2902,303.1,4,restaurant,52625,contactless,1,web_desktop,0,2,1079.8,31.63,7.99,0,0.014,0,0
819,26375,12677,3,0,0,1,29.25,19.25,1.519,24,610,867.3,2,utilities,64449,online,0,web_desktop,0,1,94.7,2.11,1.31,0,0.981,0,0
820,35095,12692,3,0,0,1,21.12,79.12,0.267,70,3726,763.41,1,online_retail,19461,online,0,unknown,0,6,120.3,7.67,1.69,0,0.118,0,0
821,49633,12711,3,0,0,1,9.14,25.92,0.353,50,175,605.03,3,electronics,19161,swipe,1,android,2,3,127.5,4.07,3.93,0,0.286,0,0
822,23668,12718,3,0,0,1,12.87,23.08,0.558,50,558,145.09,2,utilities,58840,online,0,web_mobile,0,3,300.1,1.21,2.05,0,0.524,0,0
823,21350,12725,3,0,0,1,71.8,68.42,1.049,30,2831,3543.37,4,travel,11822,chip,1,android,0,3,6,37.36,18.67,0,0.235,1,0
824,38795,12810,3,0,0,1,32.23,23.96,1.345,23,616,1052.32,2,gaming,95378,swipe,1,pos_terminal,1,6,120.6,5.3,26.84,0,0.024,0,0
825,36429,12834,3,0,0,1,28.94,56.51,0.512,77,3026,1825.41,2,entertainment,45404,online,0,web_mobile,0,4,80.7,4.52,8.84,0,0.943,0,0
826,31186,12843,3,0,0,1,64.53,16.57,3.894,38,1823,666.02,1,electronics,90790,chip,1,unknown,0,7,369.8,37.41,7.35,0,0.041,0,0
827,17981,12846,3,0,0,1,24.98,64.04,0.39,77,2285,3179.48,3,gaming,96429,contactless,1,android,0,3,311.6,9.36,17.26,0,0.012,0,0
828,30117,12880,3,0,0,1,5.23,3.59,1.457,76,2904,94.26,3,jewelry,94881,online,0,web_mobile,1,6,298.8,4.74,7.1,0,0.754,1,0
829,33532,12882,3,0,0,1,8.65,26.68,0.324,23,2792,455.9,1,crypto_exchange,46740,chip,1,web_mobile,2,5,36.7,25.08,1.81,0,0.155,0,0
830,14016,12882,3,0,0,1,17.97,14.65,1.227,34,2495,91.4,2,gaming,60947,contactless,1,unknown,1,3,425.2,48.15,2.24,0,0.299,0,0
831,19556,12899,3,0,0,1,13.68,14.64,0.934,72,2322,690.62,2,restaurant,41482,contactless,1,web_desktop,0,5,55.4,3.06,6.29,0,0.066,0,0
832,11494,12952,3,0,0,1,24.45,21.54,1.135,80,3329,808.23,3,gambling,43814,contactless,1,web_desktop,0,2,69.3,0.56,7.38,0,0.078,0,0
833,29891,12961,3,0,0,1,17.06,25.77,0.662,47,600,1240.52,4,travel,40073,online,0,android,0,4,181,28.69,12.07,0,0.097,0,0
834,46541,12968,3,0,0,1,26.88,78.13,0.344,18,2833,1007.57,1,jewelry,75371,swipe,1,android,1,8,89.5,0.67,39.49,0,0.224,0,0
835,38282,13001,3,0,0,1,119.38,45.18,2.642,52,2812,371.16,4,clothing,15982,manual_entry,0,unknown,1,3,167.5,11.11,6.77,0,0.223,0,0
836,15075,13002,3,0,0,1,45.92,35.75,1.284,73,2864,1264.96,2,grocery,80704,online,0,web_desktop,0,3,432,0.41,3.62,0,0.026,0,0
837,28846,13008,3,0,0,1,87.59,40.81,2.146,34,1454,2243.78,1,travel,33299,chip,1,web_mobile,1,7,29.6,0.91,0.44,0,0.2,0,0
838,35577,13020,3,0,0,1,107.97,104.69,1.031,73,1453,1974.54,4,restaurant,47319,manual_entry,0,web_mobile,2,5,20.8,14.9,4.39,0,0.413,1,0
839,33730,13082,3,0,0,1,40.16,40.96,0.98,82,1466,1285.66,4,clothing,33084,chip,1,android,0,5,703.3,20.24,15.62,0,0.064,0,0
840,48389,13123,3,0,0,1,45.5,20.25,2.247,45,1802,885.35,5,clothing,58195,online,0,android,0,5,545.2,4.21,27.1,0,0.175,1,0
841,9839,13129,3,0,0,1,28.15,19.28,1.46,45,1685,207.08,5,clothing,65137,swipe,1,pos_terminal,0,6,536.5,3.52,14.93,0,0.098,0,0
842,46735,13161,3,0,0,1,20.22,17.5,1.155,48,1133,124.32,4,jewelry,47496,online,0,web_desktop,1,4,92.8,22.87,7.81,0,0.598,0,0
843,27718,13172,3,0,0,1,79.16,63.62,1.244,31,937,2159.19,2,grocery,11716,swipe,1,web_desktop,0,5,358.1,10.9,14.95,0,0.247,0,0
844,45287,13179,3,0,0,1,21.73,23.09,0.941,82,771,1117.88,3,money_transfer,88482,chip,1,web_mobile,3,7,209.1,6.92,1.81,0,0.045,0,0
845,43947,13185,3,0,0,1,38.48,23.62,1.629,31,1575,1393.17,5,jewelry,34308,contactless,1,web_mobile,0,5,35.1,18.67,4.8,0,0.263,0,0
846,44941,13187,3,0,0,1,8.41,26.9,0.313,24,1689,1585.55,2,health,69508,chip,1,ios,0,6,1245.2,8.43,0.93,0,0.028,0,0
847,41896,13229,3,0,0,1,68.65,53.82,1.276,43,934,1409.34,5,crypto_exchange,30107,swipe,1,ios,0,7,12.3,9.36,25.31,0,0.123,0,0
848,7766,13231,3,0,0,1,86.54,85.04,1.018,76,3708,4813.45,1,gaming,10704,contactless,1,ios,0,4,231.7,19.21,2.24,0,0.187,0,0
849,29623,13236,3,0,0,1,17.29,5.42,3.19,35,2705,379.98,5,crypto_exchange,99422,contactless,1,web_mobile,0,4,27.8,23.93,8.88,0,0.076,0,0
850,19260,13242,3,0,0,1,144.19,19.21,7.506,83,86,783.77,5,online_retail,20512,swipe,1,ios,0,6,281.3,22.11,0.38,0,0.204,0,0
851,28638,13253,3,0,0,1,11.54,29.33,0.393,59,266,1217.49,4,fuel,44804,online,0,ios,0,5,54.1,62.33,11.39,0,0.291,0,1
852,49455,13268,3,0,0,1,7.71,9.9,0.779,75,3466,215.89,4,travel,89633,contactless,1,pos_terminal,0,7,154.3,9.06,4,0,0.216,0,0
853,16379,13271,3,0,0,1,20.99,40.09,0.524,71,1016,1377.37,3,jewelry,91560,atm_withdrawal,1,unknown,0,2,263,2.71,0.08,0,0.261,0,0
854,10098,13280,3,0,0,1,14.72,16.98,0.867,60,2510,303.63,1,restaurant,11767,online,0,web_desktop,0,6,21.2,6.12,7.43,0,0.576,0,0
855,36592,13294,3,0,0,1,5.03,21.6,0.233,38,3636,658.82,4,utilities,68112,online,0,unknown,0,4,274.2,32.12,6.77,0,0.612,0,0
856,14052,13318,3,0,0,1,98.3,93.34,1.053,36,3845,1543.84,3,entertainment,73372,chip,1,pos_terminal,0,7,244.7,18.68,15.34,0,0.216,0,0
857,23232,13327,3,0,0,1,265.08,110.11,2.407,78,1739,1723.61,4,money_transfer,57954,online,0,web_desktop,0,4,174.1,1.78,3.89,0,0.481,0,0
858,44296,13331,3,0,0,1,60.99,26.03,2.343,42,803,853.1,2,gambling,11489,contactless,1,web_mobile,0,6,250.7,15.88,0.85,0,0.081,0,0
859,40543,13368,3,0,0,1,174.49,62.53,2.791,65,3829,3631.86,4,gambling,71781,chip,1,web_desktop,1,5,209.9,8.39,6.54,0,0.034,0,0
860,8402,13372,3,0,0,1,9.52,28.28,0.337,22,1218,469.08,3,utilities,52391,chip,1,pos_terminal,0,1,247.4,13.97,4.53,0,0.17,0,0
861,34768,13385,3,0,0,1,35.03,22.7,1.543,73,3723,871.8,4,entertainment,20050,atm_withdrawal,1,unknown,0,6,275.1,6.35,47.9,0,0.128,0,0
862,5185,13392,3,0,0,1,112.42,91.22,1.232,61,935,4035.56,4,utilities,56401,contactless,1,pos_terminal,0,2,219.4,22.62,25.61,0,0.087,0,0
863,30349,13395,3,0,0,1,79.3,30.05,2.639,21,1432,1340.26,3,entertainment,96125,contactless,1,android,0,2,197.3,20.84,8.98,0,0.258,0,0
864,4078,13416,3,0,0,1,13.55,19.63,0.69,34,3616,547.98,3,entertainment,62146,chip,1,android,1,7,724.9,2.16,1.15,0,0.047,0,0
865,2072,13421,3,0,0,1,34.7,32.87,1.056,44,3819,1718.72,5,fuel,44149,atm_withdrawal,1,android,0,3,452.1,6.77,0.91,0,0.265,0,0
866,13594,13457,3,0,0,1,38.5,36.5,1.055,83,2261,1180.36,4,electronics,57055,online,0,web_mobile,0,3,359.6,7.19,22.83,0,0.067,0,0
867,23844,13466,3,0,0,1,35.92,35.05,1.025,81,1900,1728.74,2,health,30745,chip,1,web_mobile,0,1,21.4,36.78,6.35,0,0.049,0,0
868,49221,13478,3,0,0,1,121.92,27.73,4.397,29,615,1068.82,1,health,83981,manual_entry,0,web_desktop,0,4,131.3,26,0.11,0,0.826,0,1
869,14062,13504,3,0,0,1,23.83,21.45,1.111,58,1565,785.89,4,grocery,82034,online,0,pos_terminal,0,9,494.7,49.9,1.77,0,0.858,0,0
870,33896,13509,3,0,0,1,250.74,26.5,9.462,20,2056,1364.07,4,clothing,87446,atm_withdrawal,1,web_desktop,0,3,989.3,3.69,10.61,0,0.043,0,0
871,47575,13514,3,0,0,1,19.44,27.8,0.699,82,818,1357.42,1,money_transfer,44289,contactless,1,ios,0,5,398.5,14.13,0.96,0,0.127,0,0
872,4138,13523,3,0,0,1,45.04,38.81,1.161,77,1973,352.11,1,gaming,50708,swipe,1,ios,1,4,339.5,42.35,24.59,0,0.219,0,0
873,40834,13550,3,0,0,1,14.79,29.48,0.502,21,1316,1536.75,5,electronics,31628,contactless,1,android,0,2,163.3,16.31,7.37,0,0.199,0,0
874,24242,13571,3,0,0,1,24.64,20.31,1.213,54,3653,660.38,4,entertainment,56275,chip,1,android,0,1,562.4,23.19,21.33,0,0.109,0,0
875,12519,13575,3,0,0,1,11.59,44.25,0.262,34,1950,771.36,1,entertainment,22014,swipe,1,android,0,6,56.4,33.79,10.69,0,0.263,0,0
876,5553,13636,3,0,0,1,11.55,18.36,0.629,61,3789,159.97,4,online_retail,99473,online,0,unknown,0,4,28.2,14.4,12.71,0,0.908,0,0
877,41773,13653,3,0,0,1,14.5,39.19,0.37,50,1051,1906.3,2,health,62206,chip,1,pos_terminal,0,3,402.4,9.98,49.5,0,0.097,0,0
878,12692,13664,3,0,0,1,60.21,70.45,0.855,82,3075,1852.08,2,fuel,55282,atm_withdrawal,1,pos_terminal,0,1,199.7,9.32,1.29,0,0.066,0,0
879,15655,13666,3,0,0,1,48.81,18.23,2.677,27,2721,1200.06,2,restaurant,15609,online,0,web_desktop,0,6,79.1,18.81,5.94,0,0.795,0,0
880,7713,13683,3,0,0,1,140.04,19.99,7.006,71,1633,548.62,5,electronics,80051,atm_withdrawal,1,web_mobile,0,4,823,31.67,0.05,0,0.058,0,0
881,16307,13683,3,0,0,1,10.33,6.24,1.655,77,2808,249.17,3,entertainment,57543,online,0,ios,1,7,36.2,4.58,16.18,0,0.881,0,0
882,36951,13685,3,0,0,1,96.11,54.03,1.779,34,2298,3229.33,4,electronics,24052,chip,1,pos_terminal,2,4,249.3,20.55,4.09,0,0.021,0,0
883,27788,13707,3,0,0,1,4.58,17.53,0.261,32,1287,290.99,5,restaurant,46944,swipe,1,web_mobile,1,3,195.4,34.53,12.24,0,0.263,0,0
884,7176,13718,3,0,0,1,30.72,50.83,0.604,67,3704,1669.25,3,grocery,53147,contactless,1,ios,0,5,1841.3,2,19.51,0,0.099,0,0
885,25006,13763,3,0,0,1,155.73,87.46,1.781,45,2652,5656.33,1,restaurant,68930,online,0,pos_terminal,0,2,480.9,36.25,4.08,0,0.64,0,0
886,21702,13769,3,0,0,1,27.69,33.93,0.816,34,3888,274.78,2,entertainment,44774,online,0,ios,0,3,114.2,8.92,6.04,0,0.46,0,0
887,26057,13776,3,0,0,1,40.88,37.92,1.078,34,2493,1217.61,2,crypto_exchange,83573,chip,1,android,0,3,75,8.12,11.66,0,0.128,0,0
888,30153,13786,3,0,0,1,29.86,30.5,0.979,55,219,1563.03,3,restaurant,60249,swipe,1,android,1,3,140.5,3.67,4.73,0,0.135,0,0
889,28096,13786,3,0,0,1,17.89,31.05,0.576,70,937,1143.98,3,clothing,87012,chip,1,web_mobile,0,1,260.3,21.88,7.95,0,0.048,0,0
890,29584,13793,3,0,0,1,64.6,50.18,1.287,55,463,1213.07,2,gambling,36551,chip,1,web_desktop,0,2,91.5,2.26,5.24,0,0.272,0,0
891,38616,13810,3,0,0,1,128.31,28.03,4.578,33,3979,410.19,1,travel,98967,swipe,1,pos_terminal,0,2,43.2,17.66,12.19,0,0.058,0,0
892,28265,13812,3,0,0,1,36.49,64.33,0.567,74,247,1198.29,4,clothing,53454,chip,1,web_desktop,0,9,799.7,2.5,21.55,0,0.17,0,0
893,28969,13814,3,0,0,1,64.78,50.73,1.277,51,1629,528.47,2,gambling,81743,manual_entry,0,web_mobile,0,5,327,3.54,27.62,0,0.615,0,0
894,6120,13900,3,0,0,1,61.45,60.78,1.011,33,2716,559.43,2,electronics,83872,chip,1,web_desktop,0,2,155.1,15.72,5,0,0.272,0,0
895,38916,13970,3,0,0,1,20.43,24.29,0.841,76,1553,700.89,2,electronics,59362,chip,1,ios,0,6,359.7,6.28,13.14,0,0.005,0,0
896,26949,13991,3,0,0,1,21.91,30.12,0.727,47,1899,644.7,3,fuel,49772,chip,1,pos_terminal,0,3,291.5,7.47,5.42,0,0.171,0,0
897,29428,13995,3,0,0,1,166.98,63.42,2.633,29,459,1231.62,1,electronics,57031,contactless,1,pos_terminal,0,10,269.1,18.92,1.04,0,0.105,0,0
898,1027,14001,3,0,0,1,114.81,101.27,1.134,36,1333,735.28,4,restaurant,17278,atm_withdrawal,1,web_desktop,0,3,616.6,9.19,4.22,0,0.147,1,0
899,37506,14067,3,0,0,1,47.58,61.28,0.776,25,601,1665.6,5,travel,30561,chip,1,android,0,3,99.3,3.97,0.67,0,0.083,0,0
900,6522,14071,3,0,0,1,39.61,19.62,2.019,28,27,777.73,5,travel,39073,swipe,1,web_desktop,1,5,852.1,20.42,2.77,0,0.268,0,0
901,605,14098,3,0,0,1,106.2,61.54,1.726,53,2851,2514.52,1,utilities,72389,manual_entry,0,web_mobile,0,5,676.5,5.66,22.19,0,0.954,0,0
902,22599,14151,3,0,0,1,27.02,27.42,0.985,61,2625,412.93,4,gaming,51407,swipe,1,ios,0,5,226,7.65,1.02,0,0.192,0,0
903,30620,14170,3,0,0,1,9.83,19.2,0.512,38,2725,1067.65,5,utilities,83674,chip,1,pos_terminal,0,5,94.4,8.76,4.61,0,0.266,0,0
904,24249,14175,3,0,0,1,15.44,9.13,1.691,84,2802,367.11,2,grocery,73004,contactless,1,pos_terminal,2,6,503.4,4.22,9.98,0,0.075,0,0
905,35938,14205,3,0,0,1,35.07,33.84,1.036,49,1967,1169.06,5,grocery,74523,online,0,android,0,2,16.2,5.71,25.66,0,0.246,0,0
906,43751,14205,3,0,0,1,36.82,30.77,1.197,78,3613,498.47,3,money_transfer,55439,contactless,1,android,0,7,62.3,14.88,3.01,0,0.026,0,0
907,8705,14219,3,0,0,1,75.66,31.55,2.398,61,2572,1038.15,3,fuel,23188,online,0,web_desktop,0,6,589.1,3.78,12.22,0,0.03,0,0
908,31217,14222,3,0,0,1,60.2,63.77,0.944,32,3145,3813.12,2,grocery,51573,online,0,android,2,7,44.4,2.3,11.96,0,0.151,0,0
909,46393,14224,3,0,0,1,295.31,134.8,2.191,38,544,8110.9,1,health,70398,manual_entry,0,unknown,1,8,358,2.54,23.03,0,0.537,0,0
910,10744,14228,3,0,0,1,48.71,28.66,1.7,73,794,1617.79,5,money_transfer,61694,chip,1,web_desktop,0,1,50.2,46.18,30.83,0,0.249,1,0
911,3340,14244,3,0,0,1,7.48,10.32,0.725,54,651,618.77,4,grocery,69311,chip,1,pos_terminal,1,3,10.6,0.43,3.71,0,0.29,0,0
912,10204,14250,3,0,0,1,25.07,24.45,1.025,63,3985,1598.86,1,clothing,48187,online,0,web_desktop,0,1,465.2,35.12,8.09,0,0.054,0,0
913,2892,14256,3,0,0,1,79.31,21.06,3.766,42,936,206.33,1,clothing,69156,online,0,ios,0,1,98.1,4.61,8.23,0,0.361,0,0
914,36427,14257,3,0,0,1,13.43,21.54,0.623,33,3600,310.39,4,money_transfer,56140,atm_withdrawal,1,android,0,3,112.8,6.99,12.08,0,0.192,0,0
915,1543,14261,3,0,0,1,32.53,44.22,0.736,56,3200,1195.41,4,jewelry,86336,contactless,1,android,0,4,141.5,20.52,34.96,0,0.255,0,0
916,2646,14309,3,0,0,1,14.1,20.66,0.682,56,1917,1050.53,4,gaming,34639,swipe,1,ios,0,3,270.4,14.66,2.51,0,0.003,0,0
917,36810,14309,3,0,0,1,21.51,31.23,0.689,54,549,994.97,3,grocery,34356,online,0,web_desktop,1,5,92.3,36.25,1.17,0,0.417,0,0
918,34193,14318,3,0,0,1,95.93,18.44,5.202,38,3940,764.9,5,entertainment,54732,swipe,1,unknown,0,4,340.9,0.54,1.53,0,0.018,0,0
919,49436,14336,3,0,0,1,9.14,8.93,1.024,77,3959,504.84,4,entertainment,45232,atm_withdrawal,1,web_desktop,1,5,67,0.39,14.33,0,0.263,0,0
